system:index,AWEI,BAEI,BSI,EVI,GCI,MNDWI,NBR,NDBI,NDMI,NDSI,NDVI,NDWI,SAVI,UI,Year,.geo
"0_-67,706",-50778.26719883647,0.6278670011488261,-0.07694392821880278,3.537805121962144,0.8004778860678633,-0.15627108364117678,0.26311880711103647,-0.12889301652164314,0.12889301652164314,-0.15627108364117678,0.2933029080754959,-0.2786989624242291,0.4399469258014925,0.7770080522923278,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[-0.6018712403600794,6.342105905883822],[-0.5928880875188842,6.342105905883822],[-0.5928880875188842,6.351089058725017],[-0.6018712403600794,6.351089058725017],[-0.6018712403600794,6.342105905883822]]]}"
"0_-66,706",-50783.44241031844,0.6243104169557157,-0.08294356216447613,2.9550579404021042,0.8277763965346143,-0.15323313034987937,0.273483448499257,-0.1388395545922283,0.1388395545922283,-0.15323313034987937,0.30116816212725583,-0.28500292470956623,0.4517447250939531,0.7608497878410304,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[-0.5928880875188842,6.342105905883822],[-0.583904934677689,6.342105905883822],[-0.583904934677689,6.351089058725017],[-0.5928880875188842,6.351089058725017],[-0.5928880875188842,6.342105905883822]]]}"
"0_-65,706",-53441.583398354815,0.5721949414040988,-0.10748033867421304,3.817742058542125,1.0342977965213476,-0.17499531103236168,0.3131046246675561,-0.16980339962514593,0.16980339962514593,-0.17499531103236168,0.35390465236963103,-0.3338821495179381,0.5308485352153401,0.7142264268591089,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[-0.583904934677689,6.342105905883822],[-0.5749217818364938,6.342105905883822],[-0.5749217818364938,6.351089058725017],[-0.583904934677689,6.351089058725017],[-0.583904934677689,6.342105905883822]]]}"
"0_-64,706",-51682.24836331444,0.5801747126306989,-0.10040825550587863,5.081873889219865,0.9793033794280348,-0.17483574570153282,0.30227445717856244,-0.15776746862132593,0.15776746862132593,-0.17483574570153282,0.3426788051718867,-0.3229652429217609,0.5140096515979187,0.7317347261359762,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[-0.5749217818364938,6.342105905883822],[-0.5659386289952986,6.342105905883822],[-0.5659386289952986,6.351089058725017],[-0.5749217818364938,6.351089058725017],[-0.5749217818364938,6.342105905883822]]]}"
"0_-63,706",-49664.85618071004,0.6050988292869864,-0.09439652779578378,3.8962164586055716,0.8898962715628614,-0.15888565756839498,0.2874581019503086,-0.15250448398647926,0.15250448398647926,-0.15888565756839498,0.32056046216629175,-0.303615401095685,0.4808324746261475,0.7387768632345096,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[-0.5659386289952986,6.342105905883822],[-0.5569554761541033,6.342105905883822],[-0.5569554761541033,6.351089058725017],[-0.5659386289952986,6.351089058725017],[-0.5659386289952986,6.342105905883822]]]}"
"0_-62,706",-49969.805428830725,0.5939567607101297,-0.1008121070032449,4.415715295523239,0.93958921504059,-0.16352186984064282,0.2970656135088266,-0.1595039799332794,0.1595039799332794,-0.16352186984064282,0.3324184732120142,-0.3140825137453296,0.49861926195461453,0.7283764269745555,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[-0.5569554761541033,6.342105905883822],[-0.5479723233129081,6.342105905883822],[-0.5479723233129081,6.351089058725017],[-0.5569554761541033,6.351089058725017],[-0.5569554761541033,6.342105905883822]]]}"
"0_-61,706",-49092.747228543354,0.588639921251412,-0.10808869723067628,4.071414294484689,0.971558541877096,-0.16247797229156105,0.3056544385106773,-0.16730935094846844,0.16730935094846844,-0.16247797229156105,0.34174340111438656,-0.3200429624172209,0.5126064016698519,0.7165962939874256,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[-0.5479723233129081,6.342105905883822],[-0.5389891704717129,6.342105905883822],[-0.5389891704717129,6.351089058725017],[-0.5479723233129081,6.351089058725017],[-0.5479723233129081,6.342105905883822]]]}"
"0_-60,706",-47437.27024446337,0.6009188212568454,-0.10199893624569675,6.62445744674654,0.9290889489339328,-0.15685064928366366,0.29564276613859003,-0.16290227534195528,0.16290227534195528,-0.15685064928366366,0.32851797218495066,-0.31083529499903195,0.492768332989775,0.7228643055693601,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[-0.5389891704717129,6.342105905883822],[-0.5300060176305177,6.342105905883822],[-0.5300060176305177,6.351089058725017],[-0.5389891704717129,6.351089058725017],[-0.5389891704717129,6.342105905883822]]]}"
"0_-59,706",-46510.54067193051,0.6041278263354948,-0.10423166915315647,4.019082417007901,0.9242732703192256,-0.1525627879937095,0.29641233755129404,-0.16651025085760793,0.16651025085760793,-0.1525627879937095,0.32726712665930024,-0.31030480341024963,0.49089199755798746,0.7168118989750276,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[-0.5300060176305177,6.342105905883822],[-0.5210228647893225,6.342105905883822],[-0.5210228647893225,6.351089058725017],[-0.5300060176305177,6.351089058725017],[-0.5300060176305177,6.342105905883822]]]}"
"0_-58,706",-45783.636293771255,0.5974766199181798,-0.11092103382347696,3.3749428882451213,0.9528205930407913,-0.1499988386345113,0.3042973787552686,-0.17685324832129373,0.17685324832129373,-0.1499988386345113,0.3366665755546527,-0.317787191117734,0.5049908759815616,0.7023448396884103,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[-0.5210228647893225,6.342105905883822],[-0.5120397119481273,6.342105905883822],[-0.5120397119481273,6.351089058725017],[-0.5210228647893225,6.351089058725017],[-0.5210228647893225,6.342105905883822]]]}"
