system:index,AWEI,BAEI,BSI,EVI,GCI,MNDWI,NBR,NDBI,NDMI,NDSI,NDVI,NDWI,SAVI,UI,Year,.geo
"0_-867,-166",-30930.10430251151,0.7937564968105117,-0.07742256026839926,1.4815468750913816,0.49738239756080793,-0.040676340529359915,0.18527684804980754,-0.13907227394986887,0.13907227394986887,-0.040676340529359915,0.18856136846911006,-0.1767758131220954,0.28283625238838445,0.7690316099545373,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-589560.0,-112880.0],[-588880.0,-112880.0],[-588880.0,-112200.0],[-589560.0,-112200.0],[-589560.0,-112880.0]]]}"
"0_-866,-166",-39442.134442156064,0.6255382301664486,-0.13597121800277495,1.7295313439797098,0.9474899358870709,-0.09919232054317852,0.31218038316066743,-0.22223448634132217,0.22223448634132217,-0.09919232054317852,0.3344580134488364,-0.3136756322908977,0.5016778955089055,0.641119333426879,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-588880.0,-112880.0],[-588200.0,-112880.0],[-588200.0,-112200.0],[-588880.0,-112200.0],[-588880.0,-112880.0]]]}"
"0_-865,-166",-40184.929359894435,0.6452929360580415,-0.11437853065112052,2.1265095696812097,0.836592717174191,-0.10339210063351588,0.2900065455449863,-0.18913613504392454,0.18913613504392454,-0.10339210063351588,0.3137055573608877,-0.28548035241352226,0.4705497397139762,0.6846113045835198,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-588200.0,-112880.0],[-587520.0,-112880.0],[-587520.0,-112200.0],[-588200.0,-112200.0],[-588200.0,-112880.0]]]}"
"0_-864,-166",-43000.050406921,0.6435292397204297,-0.10218100997455351,1.4195787822664367,0.8293951605981417,-0.11778043087351835,0.27319535950709556,-0.1723239281954884,0.1723239281954884,-0.11778043087351835,0.30535531403394206,-0.28283316819491117,0.4580246920425371,0.7101263357387337,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-587520.0,-112880.0],[-586840.0,-112880.0],[-586840.0,-112200.0],[-587520.0,-112200.0],[-587520.0,-112880.0]]]}"
"0_-863,-166",-41704.602005790024,0.624196253110011,-0.12152814314634759,-1.7318047456485044,0.9119918060685532,-0.11379173916090032,0.3021930069750379,-0.19858331428395595,0.19858331428395595,-0.11379173916090032,0.33067710916505294,-0.30408919064724843,0.49600674706681397,0.6716855813283179,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-586840.0,-112880.0],[-586160.0,-112880.0],[-586160.0,-112200.0],[-586840.0,-112200.0],[-586840.0,-112880.0]]]}"
"0_-862,-166",-40166.90273022573,0.6741116353812117,-0.10241523745821919,6.506485581969593,0.7421433411849939,-0.09201335257966325,0.2664236253046194,-0.17644106823052044,0.17644106823052044,-0.09201335257966325,0.28398441013042136,-0.26309426594927965,0.42596869681808197,0.7025876456795772,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-586160.0,-112880.0],[-585480.0,-112880.0],[-585480.0,-112200.0],[-586160.0,-112200.0],[-586160.0,-112880.0]]]}"
"0_-861,-166",-41152.84654949083,0.6379788897152404,-0.1169960882506086,-20.914222627071283,0.8629645836759225,-0.10428207657180023,0.3049253510056919,-0.19685925096636026,0.19685925096636026,-0.10428207657180023,0.31913867015727004,-0.2940274915553713,0.47869949884894447,0.6737024355016881,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-585480.0,-112880.0],[-584800.0,-112880.0],[-584800.0,-112200.0],[-585480.0,-112200.0],[-585480.0,-112880.0]]]}"
"0_-860,-166",-44467.386987111466,0.5919694896352433,-0.13677283240456695,8.094745883387953,1.0394513623238526,-0.12558918237200048,0.34371329072688406,-0.22053701563768752,0.22053701563768752,-0.12558918237200048,0.361888072165155,-0.33566495973684124,0.5428230310131692,0.6400285433754369,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-584800.0,-112880.0],[-584120.0,-112880.0],[-584120.0,-112200.0],[-584800.0,-112200.0],[-584800.0,-112880.0]]]}"
"0_-859,-166",-42300.40343339927,0.6251284914616448,-0.12742919901717417,3.911778543433705,0.9232779705054307,-0.11085270293557434,0.3134188237457188,-0.20392258065323907,0.20392258065323907,-0.11085270293557434,0.3311495839451283,-0.3062587487357975,0.49671562774928174,0.6640886587996774,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-584120.0,-112880.0],[-583440.0,-112880.0],[-583440.0,-112200.0],[-584120.0,-112200.0],[-584120.0,-112880.0]]]}"
"0_-858,-166",-46160.84408897396,0.662518493756341,-0.0844959631495833,4.507799220132152,0.7221652414458823,-0.11643137761845888,0.2660959082678022,-0.14812481361605412,0.14812481361605412,-0.11643137761845888,0.2812556916139462,-0.2593365471150662,0.4218761525851464,0.7436452832962709,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-583440.0,-112880.0],[-582760.0,-112880.0],[-582760.0,-112200.0],[-583440.0,-112200.0],[-583440.0,-112880.0]]]}"
"0_-857,-166",-44497.074665827866,0.6524088164402615,-0.09126423163466045,6.867723254427171,0.762462588789736,-0.1201033380254718,0.2722174188998101,-0.15409493034172922,0.15409493034172922,-0.1201033380254718,0.2925839060026644,-0.2681072268715675,0.4388679554666607,0.7348934928199902,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-582760.0,-112880.0],[-582080.0,-112880.0],[-582080.0,-112200.0],[-582760.0,-112200.0],[-582760.0,-112880.0]]]}"
"0_-856,-166",-48151.43854201593,0.6499618510516452,-0.08128522615799906,-3.700007772206407,0.752478549317031,-0.12780845077828595,0.2726831048225363,-0.14499907590819427,0.14499907590819427,-0.12780845077828595,0.2897000576157355,-0.2670758956274906,0.43454269831909564,0.7484481905669939,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-582080.0,-112880.0],[-581400.0,-112880.0],[-581400.0,-112200.0],[-582080.0,-112200.0],[-582080.0,-112880.0]]]}"
"0_-855,-166",-48925.71612163194,0.6039831605990542,-0.09681017393419569,4.8865578273222035,0.902293656154494,-0.14772693185021987,0.3052912177368723,-0.16538488774874122,0.16538488774874122,-0.14772693185021987,0.3339263742268808,-0.30490143447491697,0.5008811213330259,0.7185706944165772,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-581400.0,-112880.0],[-580720.0,-112880.0],[-580720.0,-112200.0],[-581400.0,-112200.0],[-581400.0,-112880.0]]]}"
"0_-854,-166",-49694.169004423005,0.6470246345154714,-0.0859425697676605,3.471694893534107,0.7710637811494949,-0.12610536477214562,0.2721669971762089,-0.15260842499777105,0.15260842499777105,-0.12610536477214562,0.29212489316261236,-0.27287567751681885,0.4381801249746634,0.737778304659818,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-580720.0,-112880.0],[-580040.0,-112880.0],[-580040.0,-112200.0],[-580720.0,-112200.0],[-580720.0,-112880.0]]]}"
"0_-853,-166",-44538.40952896476,0.6757705582600925,-0.10122448733137894,6.329830009760812,0.7236514734768507,-0.09101844856040738,0.2799098985436183,-0.1751508835138286,0.1751508835138286,-0.09101844856040738,0.2803306042878221,-0.2617110874266382,0.42048877621240927,0.7042013076593063,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-580040.0,-112880.0],[-579360.0,-112880.0],[-579360.0,-112200.0],[-580040.0,-112200.0],[-580040.0,-112880.0]]]}"
"0_-852,-166",-51380.20071751034,0.628968149359924,-0.09584502008571523,3.7133713064075438,0.84547963275082,-0.13269059227974092,0.29150268011979874,-0.16490505839084976,0.16490505839084976,-0.13269059227974092,0.312418051294458,-0.29056475856010583,0.46861963900642817,0.7191863434337715,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-579360.0,-112880.0],[-578680.0,-112880.0],[-578680.0,-112200.0],[-579360.0,-112200.0],[-579360.0,-112880.0]]]}"
"0_-867,-165",-27993.29489579921,0.9231082394267378,-0.02122680664282423,-6.983029860239624,0.12321032674511527,-0.013455015881882504,0.056961802269135095,-0.039102141532344675,0.039102141532344675,-0.013455015881882504,0.06838096879238031,-0.05223908400943859,0.10256890276680206,0.9282573183899625,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-589560.0,-112200.0],[-588880.0,-112200.0],[-588880.0,-111520.0],[-589560.0,-111520.0],[-589560.0,-112200.0]]]}"
"0_-866,-165",-44197.37844021193,0.7826576997934985,-0.027637981377508614,3.278571277231167,0.39432028358421906,-0.09243792347587597,0.12898389433043367,-0.059243685130356535,0.059243685130356535,-0.09243792347587597,0.15411823943772496,-0.1497421550423419,0.2311729771158362,0.9047530772039556,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-588880.0,-112200.0],[-588200.0,-112200.0],[-588200.0,-111520.0],[-588880.0,-111520.0],[-588880.0,-112200.0]]]}"
"0_-865,-165",-41750.27516448352,0.6445664049844786,-0.10722839573412557,0.9859580982279198,0.8524895190919733,-0.11244407134035511,0.2808051407272917,-0.18162531726008296,0.18162531726008296,-0.11244407134035511,0.30542835644288796,-0.28687804910040127,0.4581342623394353,0.7006246711090021,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-588200.0,-112200.0],[-587520.0,-112200.0],[-587520.0,-111520.0],[-588200.0,-111520.0],[-588200.0,-112200.0]]]}"
"0_-864,-165",-40978.03903811116,0.6495031909641013,-0.10777044856685698,-2.3391253897461155,0.8347962379886897,-0.10923560173027236,0.2845662343428165,-0.18132128250117358,0.18132128250117358,-0.10923560173027236,0.3050165936575783,-0.2832588205164744,0.457516553561548,0.696578855695852,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-587520.0,-112200.0],[-586840.0,-112200.0],[-586840.0,-111520.0],[-587520.0,-111520.0],[-587520.0,-112200.0]]]}"
"0_-863,-165",-40456.79486687046,0.6391930105483581,-0.11334036806528325,7.112646754229328,0.8529958556510803,-0.1106133559260944,0.28518422732149423,-0.18723782208760648,0.18723782208760648,-0.1106133559260944,0.3132874147723311,-0.29058075366232566,0.4699223845446669,0.6879180010814827,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-586840.0,-112200.0],[-586160.0,-112200.0],[-586160.0,-111520.0],[-586840.0,-111520.0],[-586840.0,-112200.0]]]}"
"0_-862,-165",-44203.429196303005,0.6061595952991217,-0.12297653571116257,3.9567037975833346,0.9529553104275893,-0.12256776087478871,0.3202961084338932,-0.20341927274125965,0.20341927274125965,-0.12256776087478871,0.3452445534439498,-0.3173726116288129,0.5178579826265385,0.6643514187811556,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-586160.0,-112200.0],[-585480.0,-112200.0],[-585480.0,-111520.0],[-586160.0,-111520.0],[-586160.0,-112200.0]]]}"
"0_-861,-165",-47882.88324728604,0.5877496618703141,-0.12108086610244534,3.051671037726816,1.0069976824516815,-0.13908796014092475,0.32696085383254236,-0.19909881018934245,0.19909881018934245,-0.13908796014092475,0.35991982536658645,-0.3281105354136366,0.5398709367431602,0.6706447150941268,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-585480.0,-112200.0],[-584800.0,-112200.0],[-584800.0,-111520.0],[-585480.0,-111520.0],[-585480.0,-112200.0]]]}"
