system:index,AWEI,BAEI,BSI,EVI,GCI,MNDWI,NBR,NDBI,NDMI,NDSI,NDVI,NDWI,SAVI,UI,Year,.geo
"0_-294,-55",-34074.80067119797,0.7517774710943255,-0.0879024339963871,1.7599169816819866,0.5803185819996618,-0.059666434731372155,0.20814609756558805,-0.14933818066716978,0.14933818066716978,-0.059666434731372155,0.22234989489462983,-0.20517138631191414,0.333518167748934,0.7500796849275041,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-588000.0,-110000.0],[-586000.0,-110000.0],[-586000.0,-108000.0],[-588000.0,-108000.0],[-588000.0,-110000.0]]]}"
"0_-293,-55",-40432.589973473485,0.6533713861114763,-0.10734269547462347,3.475840298098463,0.8075900590682729,-0.10477399858093316,0.2790979763635356,-0.18009182651191896,0.18009182651191896,-0.10477399858093316,0.30108595042182035,-0.2783299044177024,0.451620523111112,0.6983003157070808,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-586000.0,-110000.0],[-584000.0,-110000.0],[-584000.0,-108000.0],[-586000.0,-108000.0],[-586000.0,-110000.0]]]}"
"0_-292,-55",-43646.67805613932,0.6421939662370119,-0.11626063355944784,2.4440296614700996,0.8623336505092363,-0.1059333811878329,0.3053397376156637,-0.19249502951039887,0.19249502951039887,-0.1059333811878329,0.3130727395989123,-0.29113875607905193,0.46960119641022546,0.681624165909768,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-584000.0,-110000.0],[-582000.0,-110000.0],[-582000.0,-108000.0],[-584000.0,-108000.0],[-584000.0,-110000.0]]]}"
"0_-291,-55",-40111.328589400866,0.7000057992879974,-0.09010460902773892,0.5927576349527878,0.6642910006267294,-0.08953359285725028,0.24987267359705606,-0.15461536702879958,0.15461536702879958,-0.08953359285725028,0.2550263697115616,-0.23977809886456586,0.38253236370448956,0.7372378300426685,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-582000.0,-110000.0],[-580000.0,-110000.0],[-580000.0,-108000.0],[-582000.0,-108000.0],[-582000.0,-110000.0]]]}"
"0_-294,-54",-36472.395450756536,0.7082849024065503,-0.09484094565505691,3.408176487867964,0.6810776565784389,-0.0824834003796665,0.23448571252995343,-0.15924922991961635,0.15924922991961635,-0.0824834003796665,0.25468744387672143,-0.23662857676916668,0.38202369178880974,0.7342851375978601,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-588000.0,-108000.0],[-586000.0,-108000.0],[-586000.0,-106000.0],[-588000.0,-106000.0],[-588000.0,-108000.0]]]}"
"0_-293,-54",-43085.87324201236,0.6449632663733426,-0.10494467483949546,3.170279009087295,0.8422155868295108,-0.11376062210373801,0.2894846112229671,-0.178654313367595,0.178654313367595,-0.11376062210373801,0.30573997872252473,-0.28524373204483744,0.4586018530904614,0.7022022585323742,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-586000.0,-108000.0],[-584000.0,-108000.0],[-584000.0,-106000.0],[-586000.0,-106000.0],[-586000.0,-108000.0]]]}"
"0_-292,-54",-42713.88691850279,0.6894026909086854,-0.08899126417659187,8.663275215067795,0.693379340145315,-0.09466603335920395,0.26392412189598835,-0.1586715182454459,0.1586715182454459,-0.09466603335920395,0.264429812657082,-0.24878500850968024,0.3966377609179005,0.7311190252946164,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-584000.0,-108000.0],[-582000.0,-108000.0],[-582000.0,-106000.0],[-584000.0,-106000.0],[-584000.0,-108000.0]]]}"
"0_-291,-54",-46230.41428753811,0.6632390693867715,-0.08433630608821117,4.99137135662552,0.740697561345323,-0.1201106215885232,0.26356339188592376,-0.14804136748870111,0.14804136748870111,-0.1201106215885232,0.27836837665307906,-0.26261215157272205,0.4175453303227288,0.7452099388552855,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-582000.0,-108000.0],[-580000.0,-108000.0],[-580000.0,-106000.0],[-582000.0,-106000.0],[-582000.0,-108000.0]]]}"
"0_-294,-53",-33196.82898854992,0.7201045572118537,-0.10516440054985784,0.01643571502709143,0.6613660564813081,-0.06240081559275032,0.2390171911721277,-0.1765133176514901,0.1765133176514901,-0.06240081559275032,0.25149143793728385,-0.23491478129133292,0.37722942828436684,0.7078416991844142,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-588000.0,-106000.0],[-586000.0,-106000.0],[-586000.0,-104000.0],[-588000.0,-104000.0],[-588000.0,-106000.0]]]}"
"0_-293,-53",-35533.00747659488,0.7116251210854697,-0.10307779288260846,1.1420396102818542,0.6583998516975837,-0.06874623452803408,0.25034559621518165,-0.17282564132899203,0.17282564132899203,-0.06874623452803408,0.255537816315906,-0.2377897125945608,0.38329909288793734,0.7108448431487928,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-586000.0,-106000.0],[-584000.0,-106000.0],[-584000.0,-104000.0],[-586000.0,-104000.0],[-586000.0,-106000.0]]]}"
"0_-292,-53",-39296.75862863499,0.6680945532266962,-0.12587119373993602,-0.3204621820784317,0.8052073188194548,-0.0764626890609019,0.29616588100090396,-0.20835228535250405,0.20835228535250405,-0.0764626890609019,0.29930916295209786,-0.27970081477469777,0.4489557459484058,0.6592479636906661,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-584000.0,-106000.0],[-582000.0,-106000.0],[-582000.0,-104000.0],[-584000.0,-104000.0],[-584000.0,-106000.0]]]}"
"0_-291,-53",-45770.257924027144,0.6096426912525352,-0.11743197315362061,5.876943206499796,0.9341087833854955,-0.1298776859098948,0.3118832821043783,-0.19040361970616448,0.19040361970616448,-0.1298776859098948,0.33767023716843925,-0.3118859858724512,0.506496713526991,0.6833692976935233,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-582000.0,-106000.0],[-580000.0,-106000.0],[-580000.0,-104000.0],[-582000.0,-104000.0],[-582000.0,-106000.0]]]}"
"0_-294,-52",-28821.71825145968,0.8027409824279773,-0.0935281628747601,3.037759154637953,0.5055896981161171,-0.027074918415257485,0.20080881508423296,-0.15150582228595083,0.15150582228595083,-0.027074918415257485,0.19210176360762274,-0.17574014117842282,0.2881467344303126,0.7514151799208992,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-588000.0,-104000.0],[-586000.0,-104000.0],[-586000.0,-102000.0],[-588000.0,-102000.0],[-588000.0,-104000.0]]]}"
