system:index,AWEI,BAEI,BSI,EVI,GCI,MNDWI,NBR,NDBI,NDMI,NDSI,NDVI,NDWI,SAVI,UI,Year,.geo
"0_-588,-110",-30276.914184132103,0.8041917016687298,-0.08262160399937389,2.518711409065492,0.4824967344845552,-0.03199149365899145,0.1826312965474301,-0.13971250079251407,0.13971250079251407,-0.03199149365899145,0.1856756840959655,-0.16883700127776124,0.2785077379019777,0.7687878733834588,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-588000.0,-110000.0],[-587000.0,-110000.0],[-587000.0,-109000.0],[-588000.0,-109000.0],[-588000.0,-110000.0]]]}"
"0_-587,-110",-35755.93250343777,0.6905960444836391,-0.10633638775271996,6.1912174322708795,0.7303570111068569,-0.079108446902912,0.2527826794930034,-0.18319222499907856,0.18319222499907856,-0.079108446902912,0.27115811137141044,-0.2576000690480666,0.40672905953103405,0.6963812410082192,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-587000.0,-110000.0],[-586000.0,-110000.0],[-586000.0,-109000.0],[-587000.0,-109000.0],[-587000.0,-110000.0]]]}"
"0_-586,-110",-41290.0164973503,0.6155643265043981,-0.12053975720557289,3.032760002051251,0.9281684198911464,-0.11951363243308347,0.29816427543794116,-0.2006020392517725,0.2006020392517725,-0.11951363243308347,0.3343571745088526,-0.31198469481210966,0.501526439105338,0.6681981411111088,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-586000.0,-110000.0],[-585000.0,-110000.0],[-585000.0,-109000.0],[-586000.0,-109000.0],[-586000.0,-110000.0]]]}"
"0_-585,-110",-37920.786574113794,0.7031392821072163,-0.09391669966631565,11.237727013586321,0.6550769337558391,-0.0823466080997614,0.24633157690923904,-0.1582837728280139,0.1582837728280139,-0.0823466080997614,0.2572885925567216,-0.23622782576788,0.38592540428255473,0.7307660445598434,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-585000.0,-110000.0],[-584000.0,-110000.0],[-584000.0,-109000.0],[-585000.0,-109000.0],[-585000.0,-110000.0]]]}"
"0_-584,-110",-47858.17826711181,0.666783886809586,-0.09568545933400802,5.256070423575854,0.7531822009776834,-0.1037558234084882,0.2825938464020758,-0.16831510960119134,0.16831510960119134,-0.1037558234084882,0.28353628090097827,-0.2666405281701639,0.4252977318274699,0.7152267504952011,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-584000.0,-110000.0],[-583000.0,-110000.0],[-583000.0,-109000.0],[-584000.0,-109000.0],[-584000.0,-110000.0]]]}"
"0_-583,-110",-40263.89618010487,0.6264059548098713,-0.137598910701139,0.19304988012305485,0.9505231762579349,-0.10252130483263344,0.3255548741296957,-0.2179736576810991,0.2179736576810991,-0.10252130483263344,0.33493601117618166,-0.3117423709025926,0.5023951375112252,0.6445868161902087,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-583000.0,-110000.0],[-582000.0,-110000.0],[-582000.0,-109000.0],[-583000.0,-109000.0],[-583000.0,-110000.0]]]}"
"0_-582,-110",-38550.06662716392,0.693831804762533,-0.10959959484431991,-1.9674907788215874,0.7044570628963341,-0.07645038052613684,0.2626343193181518,-0.18075028147344968,0.18075028147344968,-0.07645038052613684,0.2701193573611169,-0.2526660209805487,0.40517132625806684,0.6966807149636104,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-582000.0,-110000.0],[-581000.0,-110000.0],[-581000.0,-109000.0],[-582000.0,-109000.0],[-582000.0,-110000.0]]]}"
"0_-581,-110",-39152.17811353168,0.6795468097727759,-0.10518939653478879,-3.2032321397269086,0.7202472481042023,-0.08818478584497526,0.27365434606379074,-0.17399359282873855,0.17399359282873855,-0.08818478584497526,0.2805458538282381,-0.2572006026449453,0.4208109066803387,0.7062192262166284,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-581000.0,-110000.0],[-580000.0,-110000.0],[-580000.0,-109000.0],[-581000.0,-109000.0],[-581000.0,-110000.0]]]}"
"0_-588,-109",-29697.58929982821,0.865395463555816,-0.051703105632468174,-8.015839330406731,0.2825055444561828,-0.023503849760969458,0.11892188512875189,-0.08535852919013316,0.08535852919013316,-0.023503849760969458,0.1259999930910483,-0.1074746781043822,0.18899581176971184,0.8508418281268953,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-588000.0,-109000.0],[-587000.0,-109000.0],[-587000.0,-108000.0],[-588000.0,-108000.0],[-588000.0,-109000.0]]]}"
"0_-587,-109",-40545.45363589772,0.6474829305358639,-0.11078352852251616,6.303247445239823,0.8244999475681634,-0.10387323144008224,0.2778281800057546,-0.18879729687716956,0.18879729687716956,-0.10387323144008224,0.30610206227843517,-0.28630471037376476,0.45914448064313496,0.6847721497711755,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-587000.0,-109000.0],[-586000.0,-109000.0],[-586000.0,-108000.0],[-587000.0,-108000.0],[-587000.0,-109000.0]]]}"
"0_-586,-109",-41166.66898185733,0.6278430135501892,-0.11889681480097912,0.04890055254818046,0.8961047307178285,-0.11300110250376832,0.30233647787451656,-0.19599006446976172,0.19599006446976172,-0.11300110250376832,0.32682709195467063,-0.30106167161291636,0.4902317396993537,0.6748440019921834,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-586000.0,-109000.0],[-585000.0,-109000.0],[-585000.0,-108000.0],[-586000.0,-108000.0],[-586000.0,-109000.0]]]}"
"0_-585,-109",-40800.87217668188,0.6840737237003692,-0.08990240782146265,1.0878500462287748,0.6955791688378039,-0.09759868788597229,0.2581670676756111,-0.15629616560944268,0.15629616560944268,-0.09759868788597229,0.2701558122803882,-0.24900180016370208,0.4052261781445823,0.7329567704187565,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-585000.0,-109000.0],[-584000.0,-109000.0],[-584000.0,-108000.0],[-585000.0,-108000.0],[-585000.0,-109000.0]]]}"
"0_-584,-109",-44551.13788542012,0.6674274986549443,-0.0980158327062389,5.289735055297591,0.751343583247749,-0.10143950208873473,0.2746331937799161,-0.1679714217023958,0.1679714217023958,-0.10143950208873473,0.2853392280944945,-0.26373199024895017,0.42800163118312917,0.7167656330194445,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-584000.0,-109000.0],[-583000.0,-109000.0],[-583000.0,-108000.0],[-584000.0,-108000.0],[-584000.0,-109000.0]]]}"
"0_-583,-109",-44151.67212725819,0.6231576361838006,-0.12107189991540256,0.7766014966403184,0.9268636041143816,-0.11469990489382115,0.323617713395297,-0.20047812790561917,0.20047812790561917,-0.11469990489382115,0.33058613889308835,-0.3069977383585571,0.49587103255993853,0.6712983968714156,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-583000.0,-109000.0],[-582000.0,-109000.0],[-582000.0,-108000.0],[-583000.0,-108000.0],[-583000.0,-109000.0]]]}"
"0_-582,-109",-39504.14812991304,0.7188661413520224,-0.0789472063965425,-1.795086972807888,0.6206059059183915,-0.0874465308584476,0.2347926224857712,-0.1408660671782986,0.1408660671782986,-0.0874465308584476,0.23522626003050956,-0.22418533434329782,0.3528327327138914,0.7595325584449331,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-582000.0,-109000.0],[-581000.0,-109000.0],[-581000.0,-108000.0],[-582000.0,-108000.0],[-582000.0,-109000.0]]]}"
"0_-581,-109",-43597.539786720736,0.7084257164690432,-0.06394501230429143,10.276643171466521,0.6061747229454864,-0.10812002255133626,0.22618594358544555,-0.11912933768633593,0.11912933768633593,-0.10812002255133626,0.23203367460310584,-0.2234562396065057,0.3480440628107599,0.7922785175999484,2000.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32654""}},""type"":""Polygon"",""coordinates"":[[[-581000.0,-109000.0],[-580000.0,-109000.0],[-580000.0,-108000.0],[-581000.0,-108000.0],[-581000.0,-109000.0]]]}"
