,actual,predicted
0,0.16329734,0.1440964
1,0.32190225,0.3153968
2,0.29662377,0.34173906
3,0.2210531,0.26311898
4,0.3145283,0.32077408
5,0.32011127,0.3035689
6,0.32358345,0.28683844
7,0.3341982,0.307351
8,0.3187912,0.3279109
9,0.33285177,0.31420934
10,0.25570944,0.2517372
11,0.3124699,0.3055985
12,0.2928153,0.31193483
13,0.28887442,0.2979666
14,0.2921706,0.2890609
15,0.3134927,0.3130164
16,0.04757735,0.031526268
17,0.24185915,0.20510897
18,0.28626108,0.27304763
19,0.29260275,0.27026042
20,0.28110248,0.26277667
21,0.29832432,0.2662484
22,0.30373356,0.27542612
23,0.3276037,0.3123988
24,0.3231628,0.32253367
25,0.33648872,0.32561302
26,0.29895028,0.27084222
27,0.30885896,0.29674327
28,0.31827924,0.3382337
29,0.30299547,0.3319823
30,0.29696986,0.3031087
31,0.26711187,0.28553873
32,0.16044495,0.14793342
33,0.09103696,0.07582265
34,0.18193908,0.14159977
35,0.13221754,0.10830009
36,0.14822452,0.105615914
37,0.2681445,0.27714255
38,0.31304348,0.2966755
39,0.3134045,0.32537103
40,0.33998743,0.3174669
41,0.33004308,0.31504822
42,0.31149292,0.25675943
43,0.324122,0.3113827
44,0.302461,0.3148837
45,0.2998865,0.33026505
46,0.27094236,0.3107149
47,0.28053188,0.27432245
48,0.12623633,0.10553342
49,0.14457348,0.13112178
50,0.15664536,0.11670616
51,0.14366749,0.085657954
52,0.12467611,0.08738464
53,0.32916448,0.33315128
54,0.3278344,0.30983436
55,0.30151996,0.26503065
56,0.2560112,0.20729163
57,0.32789117,0.27366516
58,0.3565329,0.3101524
59,0.31955937,0.31571025
60,0.28357005,0.31948447
61,0.30410647,0.32551295
62,0.32009277,0.32210696
63,0.30102405,0.30187678
64,0.15923136,0.16564795
65,0.03884814,0.026114076
66,0.22609474,0.21481255
67,0.22581695,0.16112104
68,0.29044446,0.22523451
69,0.30209777,0.3094213
70,0.31559926,0.28382507
71,0.26358858,0.18688229
72,0.23094961,0.19528902
73,0.33094156,0.3022262
74,0.351732,0.34816754
75,0.33529058,0.34956408
