,actual,predicted
111,0.2580251,0.3125205
112,0.24826302,0.2796766
113,0.20438483,0.21469998
114,0.15072487,0.20336017
115,0.23169553,0.21863154
116,0.24302989,0.24098426
117,0.27163705,0.25835538
118,0.27585554,0.32000822
119,0.29105237,0.31014097
120,0.26890293,0.3148319
121,0.24361815,0.29657084
122,0.2374253,0.28628898
123,0.20095989,0.25259617
124,0.18331979,0.27806947
125,0.21385515,0.25585604
126,0.17702378,0.21500736
127,0.18576531,0.24596462
128,0.17709789,0.20552719
129,0.17758925,0.20639718
130,0.19348691,0.21147317
131,0.23201017,0.2504328
132,0.20944302,0.24507138
133,0.19841324,0.2363514
134,0.20854215,0.25618964
135,0.2934811,0.3140232
136,0.2783069,0.30532593
137,0.21422298,0.2223759
138,0.1872292,0.29367328
139,0.2449916,0.28962845
140,0.2678752,0.28756073
141,0.22821885,0.22809589
142,0.18820193,0.20628381
143,0.23908985,0.22322685
144,0.23965423,0.25698173
145,0.2250006,0.2836882
146,0.20042117,0.26697147
147,0.23153593,0.22166404
148,0.23488773,0.22404504
149,0.21173777,0.2528783
150,0.24514467,0.31290486
151,0.24895895,0.3181864
152,0.3060666,0.3173404
153,0.29321268,0.3130287
154,0.25038844,0.305708
155,0.2615883,0.28931686
156,0.2621869,0.2492007
157,0.23659116,0.23535568
158,0.2506816,0.28826872
159,0.2573011,0.3042212
160,0.2855307,0.31127813
161,0.29183057,0.3181229
162,0.27023515,0.3197428
163,0.2563052,0.30948403
164,0.2559542,0.3156498
165,0.26252842,0.29949272
166,0.24546099,0.3128019
167,0.25222918,0.31866282
168,0.2709573,0.3188691
169,0.2774797,0.31165612
170,0.2862982,0.32308024
171,0.26079923,0.26514953
172,0.2911028,0.30313504
173,0.3128841,0.31711295
174,0.3185823,0.29913253
175,0.3133002,0.30729234
176,0.31158227,0.31234872
177,0.3217646,0.31373972
178,0.29072532,0.31291193
179,0.26519158,0.31949723
180,0.3154659,0.31687853
181,0.298306,0.3238637
182,0.29925883,0.3190151
183,0.30035514,0.31922525
184,0.2935331,0.3136981
185,0.269184,0.31183702
186,0.22841443,0.26477584
187,0.28282058,0.30814427
188,0.27479184,0.31915292
189,0.30187124,0.3072514
190,0.3390575,0.31969446
191,0.30545607,0.32117486
192,0.29837912,0.3162784
193,0.28232044,0.2820133
194,0.24818854,0.24605244
195,0.29137138,0.31974018
196,0.28011435,0.3216092
197,0.29197052,0.31967163
198,0.3160836,0.32888412
199,0.29963648,0.31883293
200,0.26269004,0.27917022
201,0.28614455,0.31613815
202,0.28537256,0.31419224
203,0.28332844,0.31370384
204,0.28032345,0.32528776
205,0.29874524,0.32297647
206,0.32399172,0.32625923
207,0.31087413,0.32511055
208,0.32164523,0.32097772
209,0.26003274,0.27542192
210,0.30540588,0.31166375
211,0.3152018,0.3230971
212,0.30066022,0.3214906
213,0.27821696,0.31464678
214,0.26483145,0.28309304
215,0.25607753,0.29420024
216,0.2687197,0.31473
217,0.28800288,0.31740123
218,0.30384418,0.30866736
219,0.3053956,0.32065117
220,0.31846306,0.3213625
221,0.30947185,0.32697272
222,0.31547713,0.32693228
223,0.30270952,0.31876832
224,0.25417948,0.30144894
225,0.28196445,0.31611127
226,0.28338245,0.3175838
227,0.31897396,0.32012922
228,0.29483354,0.30366564
229,0.28505325,0.27866554
230,0.29103732,0.32102197
231,0.27440587,0.30360624
232,0.29323,0.3202784
233,0.28421584,0.29892486
234,0.27436012,0.31890842
235,0.27982783,0.32339746
236,0.28172177,0.32426804
237,0.30964357,0.33014125
238,0.29115984,0.32251322
239,0.28257513,0.32630122
240,0.27831045,0.30251947
241,0.26725718,0.3141801
242,0.25657427,0.27829683
243,0.24891186,0.3079871
244,0.25446418,0.32241368
245,0.2602705,0.32038918
246,0.21183671,0.30852902
247,0.23723106,0.3234669
248,0.27817574,0.32865137
249,0.2661858,0.32668525
250,0.25535166,0.3212595
251,0.25916094,0.3274222
252,0.24350283,0.3255744
253,0.27061266,0.32856026
254,0.2784123,0.32759833
255,0.27288744,0.31990847
256,0.26774824,0.3143273
257,0.2497837,0.30765277
258,0.25244933,0.30446082
259,0.25869116,0.31891984
260,0.26910153,0.31788376
261,0.23040773,0.31703502
262,0.236547,0.32234392
263,0.2602877,0.32202917
264,0.2902847,0.32678545
265,0.27668902,0.32825875
266,0.27150506,0.32919788
267,0.2561475,0.3293981
268,0.26959893,0.32876012
269,0.2693314,0.32789356
270,0.28215554,0.32416582
271,0.28080276,0.3224119
272,0.23665756,0.3103325
273,0.23043881,0.3085872
274,0.2777305,0.3051896
275,0.26624033,0.31088674
276,0.26572213,0.302494
277,0.255546,0.31955582
278,0.26445758,0.3253562
279,0.34248605,0.3319131
280,0.29686078,0.31895405
281,0.26892108,0.327824
282,0.28575364,0.32771784
283,0.29567724,0.3320794
284,0.27497825,0.33133265
285,0.26424912,0.31837475
286,0.27122587,0.31534725
287,0.24553594,0.30031425
288,0.2489546,0.28020516
289,0.26615083,0.3126031
290,0.26259115,0.31514007
291,0.27120012,0.30837256
292,0.26998585,0.30050963
293,0.26887265,0.30695066
294,0.28813475,0.3144901
295,0.29000658,0.29191464
296,0.3078785,0.3230881
297,0.31335765,0.32954174
298,0.3060361,0.32143414
299,0.3038317,0.32672566
300,0.26155436,0.30659145
301,0.28008938,0.31578243
302,0.2719118,0.31280923
303,0.27024886,0.31820625
304,0.26909313,0.31815225
305,0.26487675,0.3185706
306,0.24756174,0.31853265
307,0.21382886,0.31759936
308,0.19231856,0.26803973
309,0.2341127,0.2808699
310,0.19637497,0.20980877
311,0.30006298,0.31464362
312,0.28946742,0.31536785
313,0.29932094,0.3107967
314,0.29253757,0.31656688
315,0.2400578,0.2988357
316,0.25939974,0.3213479
317,0.26769865,0.31985387
318,0.2743971,0.31388283
319,0.2927034,0.32154214
320,0.28812948,0.32454014
321,0.26551762,0.32160982
322,0.23909736,0.30987102
323,0.23222321,0.31670946
324,0.20931517,0.23576379
325,0.18620403,0.20711884
326,0.21431427,0.22438866
327,0.18477938,0.21245301
328,0.20538242,0.21918425
329,0.24848461,0.25812346
330,0.20519017,0.27405173
331,0.2517116,0.31827545
332,0.25267553,0.3193273
333,0.25675175,0.31517088
334,0.265213,0.315306
335,0.24612729,0.3186502
336,0.2373604,0.3216343
337,0.22718096,0.31108204
338,0.20574343,0.23895043
339,0.164517,0.2087492
340,0.16823795,0.20641735
341,0.17366566,0.21156979
342,0.2018956,0.21907777
343,0.26761675,0.31236044
344,0.2756777,0.3227548
345,0.21068965,0.29713297
346,0.23296016,0.3220229
347,0.27061442,0.32297152
348,0.26347163,0.31069928
349,0.22960623,0.3006554
350,0.23354821,0.3031488
351,0.2258929,0.3105358
352,0.18437257,0.29625916
353,0.16670722,0.21329585
354,0.13709363,0.20296013
355,0.21544862,0.21608847
356,0.16338055,0.22548717
357,0.23720121,0.24863046
358,0.26030678,0.30907464
359,0.24071158,0.32594287
360,0.24074458,0.31009704
361,0.1983604,0.2983121
362,0.22448541,0.29846972
363,0.20327218,0.24063796
364,0.15305737,0.25746185
365,0.1557399,0.242596
366,0.13432486,0.21622783
367,0.17927434,0.24894395
368,0.14935687,0.20525494
369,0.15356314,0.20667487
370,0.18568426,0.21184137
371,0.24773657,0.23267347
372,0.20474866,0.23017764
373,0.18136233,0.2359134
374,0.1621469,0.28209898
375,0.24979982,0.31699046
376,0.24741691,0.31241494
377,0.19941399,0.21703166
378,0.20650433,0.260482
379,0.21091208,0.2971664
380,0.21032952,0.2878693
381,0.18284284,0.22451407
382,0.15470311,0.2057055
383,0.19949585,0.23006499
384,0.21314946,0.26446223
385,0.20576394,0.2926277
386,0.19052777,0.26682395
387,0.2026654,0.22628963
388,0.20879994,0.23692065
389,0.17556536,0.27100986
390,0.23213425,0.31826538
391,0.22310224,0.31687993
392,0.23690784,0.32006449
393,0.23852223,0.31543505
394,0.24085972,0.30700442
395,0.24143632,0.29368505
396,0.21775994,0.25242755
397,0.21869522,0.23089194
398,0.20012803,0.28028366
399,0.26393232,0.30883718
400,0.2746762,0.31183296
401,0.29584974,0.31671268
402,0.26686037,0.3198418
403,0.25959727,0.30736485
404,0.2698944,0.3140064
405,0.25473246,0.30714458
406,0.24919063,0.31680667
407,0.23212433,0.3182889
408,0.25580516,0.31936115
409,0.25400653,0.3204082
410,0.24092007,0.3211922
411,0.20656234,0.26373553
412,0.2590891,0.3139384
413,0.26269415,0.3213051
414,0.26697242,0.30899653
415,0.2857049,0.31012622
416,0.30161154,0.3177659
417,0.31587383,0.31999192
418,0.29846674,0.31411624
419,0.3092741,0.3209878
420,0.25542286,0.3201431
421,0.27574605,0.32573867
422,0.27122036,0.32392603
423,0.27723184,0.32250953
424,0.23391205,0.3166936
425,0.23804733,0.31506252
426,0.20204952,0.2546916
427,0.24249153,0.30827084
428,0.24228084,0.32021177
429,0.26787364,0.31283584
430,0.2861605,0.32201967
431,0.29886836,0.32250112
432,0.30375788,0.31880283
433,0.26552603,0.27532297
434,0.2650872,0.2428537
435,0.24820265,0.32038108
436,0.24764492,0.32197997
437,0.26759458,0.32201105
438,0.28449574,0.3285203
439,0.25484365,0.32151252
440,0.22795285,0.27355644
441,0.259118,0.3164313
442,0.27486834,0.3165609
443,0.26477286,0.31687778
444,0.2706323,0.32427758
445,0.2664184,0.3239622
446,0.28197604,0.32914042
447,0.28298345,0.33014926
448,0.2836368,0.32524326
449,0.27344543,0.27810225
450,0.2689358,0.32002664
451,0.26248592,0.32537803
452,0.2709025,0.32491302
453,0.2884361,0.3212428
454,0.26553002,0.29658985
455,0.2343405,0.3013495
456,0.23536022,0.3116644
457,0.24283116,0.32107967
458,0.24989384,0.31294554
459,0.25548425,0.3234492
460,0.257484,0.3225663
461,0.2780752,0.32848316
462,0.28329736,0.3278947
463,0.29397514,0.32005757
464,0.28293175,0.31817025
465,0.23828739,0.32185507
466,0.2303898,0.32124156
467,0.25474924,0.32319936
468,0.25045994,0.31359076
469,0.2708712,0.27664375
470,0.27590707,0.31869417
471,0.26108387,0.3104427
472,0.25684017,0.32039237
473,0.23725924,0.30807436
474,0.25102112,0.3176667
475,0.268374,0.32341024
476,0.26048863,0.32410282
477,0.28491667,0.32889253
478,0.32072473,0.32522082
479,0.32472566,0.3275875
480,0.2633253,0.30907017
481,0.24779586,0.31644827
482,0.23667562,0.29217553
483,0.21786618,0.3044309
484,0.19374838,0.32391554
485,0.2352746,0.3203154
486,0.1910787,0.29696763
487,0.18846808,0.31502175
488,0.22496006,0.32879692
489,0.21870658,0.32664418
490,0.21036927,0.31668705
491,0.22086285,0.32547605
492,0.23310633,0.32212454
493,0.22318673,0.32441035
494,0.18614992,0.3248641
495,0.24090843,0.3179016
496,0.24602403,0.31532222
497,0.22906709,0.30864912
498,0.23733635,0.30989513
499,0.24420655,0.31773138
500,0.24168406,0.31815672
501,0.21085905,0.31843865
502,0.21773982,0.32063708
503,0.19821998,0.32012588
504,0.19555733,0.32565767
505,0.18118055,0.32488984
506,0.17121764,0.32641327
507,0.17418589,0.32695588
508,0.17807804,0.3265042
509,0.17372867,0.32536376
510,0.2370924,0.31844354
511,0.23336461,0.32142723
512,0.21848767,0.30674994
513,0.19780901,0.3086909
514,0.22506471,0.31401944
515,0.23964393,0.31398255
516,0.24305207,0.30641526
517,0.24434026,0.31976846
518,0.21295567,0.3222159
519,0.22116357,0.3327853
520,0.20644769,0.32312924
521,0.19503716,0.325064
522,0.18768933,0.32924056
523,0.175137,0.3314981
524,0.19356494,0.3288817
525,0.24281284,0.31539577
526,0.23434032,0.31476086
527,0.23234904,0.30693913
528,0.23076916,0.2900459
529,0.23527828,0.311887
530,0.22430131,0.31218767
531,0.22138175,0.31252682
532,0.23025122,0.29677075
533,0.22597358,0.3154539
534,0.19585331,0.3224088
535,0.19259092,0.2914823
536,0.21176067,0.3275746
537,0.21570574,0.33105445
538,0.20146665,0.3249501
539,0.20172979,0.3281658
540,0.2182191,0.30251116
541,0.22024442,0.314205
542,0.21022403,0.31077465
543,0.22349748,0.3166564
544,0.24413821,0.3179703
545,0.25478905,0.3196291
546,0.24950424,0.3189745
547,0.23810524,0.31822595
548,0.22502486,0.24661827
549,0.21874076,0.26829308
550,0.1426978,0.21054685
551,0.20845805,0.3247773
552,0.18382941,0.31961602
553,0.18182077,0.31719548
554,0.18356757,0.31720653
555,0.21949202,0.291478
556,0.22344972,0.3175946
557,0.21770625,0.32263255
558,0.22089835,0.3165099
559,0.23268858,0.31973916
560,0.24790362,0.32369164
561,0.2328922,0.3204933
562,0.21249695,0.31084043
563,0.23465224,0.31752983
564,0.18537073,0.22653303
565,0.13856055,0.20641756
566,0.17202733,0.2177563
567,0.14760183,0.20732895
568,0.16782518,0.21512261
569,0.19875507,0.25718752
570,0.17064168,0.2846735
571,0.24235982,0.3136313
572,0.24865583,0.3156274
573,0.26009774,0.31569478
574,0.2504974,0.31547952
575,0.24166213,0.3174634
576,0.22557516,0.31989324
577,0.20492151,0.31328613
578,0.19486667,0.23009902
579,0.13429296,0.20677423
580,0.12548445,0.20483637
581,0.12720484,0.2078026
582,0.15021163,0.21447662
583,0.19687526,0.31278366
584,0.1980079,0.32354158
585,0.18715198,0.2857721
586,0.19190803,0.31612116
587,0.24610151,0.32419705
588,0.23332523,0.31092516
589,0.16973613,0.30073774
590,0.18371712,0.3003111
591,0.18951468,0.30546236
592,0.172334,0.29246527
593,0.15939629,0.20918822
594,0.11348227,0.20276171
595,0.15839796,0.21466517
596,0.13401297,0.21870673
597,0.1435778,0.24490255
598,0.19192067,0.31475466
599,0.17525107,0.3257827
600,0.23588529,0.30475694
601,0.17068176,0.28478342
602,0.2108202,0.300182
603,0.19011402,0.2365045
604,0.16025467,0.23888603
605,0.15031448,0.22902119
606,0.109103054,0.2183646
607,0.1358431,0.24976498
608,0.12652905,0.20442224
609,0.1364525,0.20647877
610,0.15046147,0.2111198
611,0.16539058,0.23495263
612,0.1627151,0.22475123
613,0.13245048,0.22882232
614,0.09918551,0.2848192
615,0.2221099,0.3128419
616,0.2092723,0.31091917
617,0.17073406,0.2121068
618,0.18389249,0.22712451
619,0.19560221,0.29616296
620,0.21669011,0.30093196
621,0.17019087,0.21917495
622,0.14590241,0.20449209
623,0.18620574,0.23928195
624,0.1992495,0.27062607
625,0.15994371,0.29229996
626,0.14982638,0.26379067
627,0.1745305,0.2292085
628,0.1645849,0.26888564
629,0.14205271,0.28682193
630,0.22202355,0.3135016
631,0.23097812,0.31188735
632,0.2359325,0.3177051
633,0.21707964,0.3130141
634,0.20370236,0.3062485
635,0.21822913,0.294451
636,0.20230632,0.24363998
637,0.200553,0.22721422
638,0.1872211,0.26364067
639,0.24309148,0.30992752
640,0.24224837,0.3100547
641,0.23908576,0.3237459
642,0.22651048,0.31862146
643,0.20516714,0.3054061
644,0.2099075,0.31926167
645,0.25624135,0.31246954
646,0.2681884,0.31335345
647,0.2678836,0.31369248
648,0.2646646,0.32100534
649,0.24500452,0.3236547
650,0.24097964,0.3197708
651,0.21098459,0.24752042
652,0.23877771,0.31848133
653,0.24792172,0.32073545
654,0.22942963,0.3133589
655,0.24295767,0.31602594
656,0.24511568,0.31953412
657,0.24514449,0.3251998
658,0.25161022,0.31672463
659,0.26157647,0.3200658
660,0.25062564,0.31996238
661,0.2522383,0.32455102
662,0.24167283,0.32535908
663,0.2493611,0.321409
664,0.19027428,0.31305265
665,0.22657531,0.3094765
666,0.20132476,0.22985566
667,0.24097413,0.31185332
668,0.2594427,0.31310356
669,0.26003352,0.31647354
670,0.26374948,0.32261074
671,0.25304604,0.32397816
672,0.23568161,0.32334745
673,0.20795481,0.27193564
674,0.21044087,0.23212874
675,0.2517958,0.3203333
676,0.23731497,0.31888515
677,0.2381585,0.32017908
678,0.25048035,0.327189
679,0.23748967,0.31604472
680,0.20733646,0.26769564
681,0.23064744,0.31297493
682,0.23400442,0.31755206
683,0.24306197,0.3136961
684,0.2781608,0.32075277
685,0.255444,0.32339308
686,0.25355092,0.32839108
687,0.25129932,0.32752994
688,0.2374077,0.32425994
689,0.21923205,0.28068134
690,0.2238452,0.3242703
691,0.22793451,0.32261556
692,0.24159744,0.3224959
693,0.251474,0.32032624
694,0.23228559,0.30027008
695,0.25290194,0.3000545
696,0.25419715,0.3057832
697,0.2568292,0.31886894
698,0.24001154,0.313747
699,0.24541286,0.32136375
700,0.23630033,0.31786785
701,0.23639019,0.32736164
702,0.25807238,0.32761288
703,0.25204623,0.3211103
704,0.24344988,0.32075256
705,0.23340973,0.31892383
706,0.22745797,0.31994626
707,0.21597748,0.32515043
708,0.19630627,0.315094
709,0.22533444,0.2762851
710,0.2555897,0.31538916
711,0.24843296,0.3111893
712,0.25085667,0.3164695
713,0.253182,0.3100431
714,0.25076488,0.3137943
715,0.24673212,0.31806746
716,0.2593916,0.32135195
717,0.2624533,0.32616085
718,0.25940713,0.3264335
719,0.2411951,0.3281124
