,actual,predicted
295,0.31358546,0.27137965
296,0.29873934,0.24225406
297,0.33458433,0.29228067
298,0.35192138,0.3075306
299,0.3422238,0.29212454
300,0.3150833,0.27313024
301,0.3311887,0.28762534
302,0.31034306,0.29575098
303,0.30985194,0.27793172
304,0.18746373,0.16263804
305,0.04122181,0.04959954
306,0.2771559,0.2255129
307,0.27527344,0.21083201
308,0.31322062,0.26247194
309,0.33378983,0.2827577
310,0.34603047,0.2896789
311,0.2702268,0.23501457
312,0.23702471,0.20962061
313,0.32734972,0.29742447
314,0.37754512,0.31474236
315,0.34468156,0.3083078
316,0.33517644,0.2988535
317,0.30494827,0.29328063
318,0.2947116,0.27428475
319,0.2740864,0.27427897
320,0.047168158,0.0697307
321,0.010146492,0.03276081
322,0.049617972,0.05076703
323,0.03169584,0.03897768
324,0.24875444,0.21176659
325,0.2945392,0.23305802
326,0.35106695,0.24783958
327,0.29713422,0.25573942
328,0.2681337,0.24390955
329,0.34233475,0.29758188
330,0.37511504,0.32179147
331,0.34957927,0.31632915
332,0.3561173,0.31125626
333,0.32746953,0.29426056
334,0.2772691,0.26405922
335,0.31203297,0.29389483
336,0.024631849,0.03624178
337,0.016791428,0.037639786
338,0.056576714,0.056826178
339,0.1728194,0.13772236
340,0.24477938,0.21617906
341,0.3327488,0.27454668
342,0.32858148,0.2573944
343,0.30841166,0.25168744
344,0.26011947,0.22679256
345,0.32811597,0.28586632
346,0.34774336,0.28854516
347,0.34282684,0.30277935
348,0.29367542,0.26595446
349,0.30252972,0.2712061
350,0.31131992,0.2822288
351,0.32908934,0.30153498
352,0.032061912,0.03248654
353,0.07789293,0.057529937
354,0.10315341,0.07854974
355,0.25654772,0.19950335
356,0.32764593,0.2685422
357,0.32659188,0.273299
358,0.28965172,0.2549278
359,0.26202226,0.21861021
360,0.26068538,0.21836112
361,0.26584786,0.2292475
362,0.2587715,0.22368301
363,0.24477299,0.22953467
364,0.22214885,0.20374344
365,0.25080767,0.23441558
366,0.31824008,0.26138362
367,0.30685106,0.27840817
368,0.027012946,0.03456981
369,0.033827562,0.034827407
370,0.10893508,0.08628188
371,0.20142378,0.15485148
372,0.31326038,0.22414787
373,0.32542622,0.2648907
374,0.3399683,0.27566478
375,0.29220685,0.23661502
376,0.24212389,0.20934378
377,0.24014497,0.2206137
378,0.26296982,0.2509952
379,0.24748038,0.22939335
380,0.23190334,0.21165107
381,0.22171763,0.21162368
382,0.3049204,0.24872138
383,0.32271937,0.27210778
384,0.08043135,0.061540697
385,0.042856414,0.03991949
386,0.042476546,0.047455978
387,0.18706928,0.15842725
388,0.29694527,0.23833446
389,0.27187905,0.220894
390,0.33490807,0.28800455
391,0.3222208,0.2679359
392,0.3247276,0.27812845
393,0.31118947,0.2641236
394,0.30110624,0.27143368
395,0.31325537,0.27607694
396,0.33858553,0.27202508
397,0.30475596,0.28546247
398,0.33852705,0.28284732
399,0.35777733,0.29280275
400,0.1403638,0.1152515
401,0.05219243,0.050509196
402,0.038613044,0.043410387
403,0.1890758,0.16975796
404,0.28085187,0.23829351
405,0.32715878,0.27607903
406,0.31085283,0.278572
407,0.29721946,0.2689225
408,0.2669404,0.25371185
409,0.27135584,0.24165158
410,0.2790991,0.25693512
411,0.3298705,0.28900293
412,0.33485854,0.26753777
413,0.2923668,0.2520088
414,0.34386003,0.29178146
415,0.32934165,0.29507798
416,0.29704958,0.26735502
417,0.0683225,0.06250577
418,0.10013249,0.08411072
419,0.22064355,0.18806548
420,0.25738585,0.20426063
421,0.29150447,0.23654191
422,0.28428584,0.24670123
423,0.30383208,0.26873854
424,0.2858843,0.25681534
425,0.31029773,0.27558503
426,0.27477887,0.2601512
427,0.30459663,0.29546642
428,0.32921445,0.28460065
429,0.3101012,0.26394334
430,0.31575736,0.2668951
431,0.3141566,0.27495417
432,0.31095955,0.26695296
433,0.10644045,0.08417378
434,0.19854759,0.1790374
435,0.21791397,0.20244546
436,0.25975883,0.2557822
437,0.26204357,0.24235918
438,0.31596744,0.262511
439,0.30446932,0.25470865
440,0.31076613,0.26909557
441,0.2665677,0.23640694
442,0.29866114,0.2738718
443,0.31881642,0.28172502
444,0.31197357,0.26580474
445,0.3068665,0.2813041
446,0.30816787,0.2829748
447,0.30868316,0.27822596
448,0.112321235,0.07444915
449,0.05493265,0.046752807
450,0.22121455,0.17738675
451,0.26303923,0.22784589
452,0.23580813,0.24169938
453,0.2684699,0.25471273
454,0.2859669,0.25608894
455,0.28079194,0.2468056
456,0.3120022,0.27048594
457,0.28519115,0.2579783
458,0.31180307,0.2874891
459,0.33589742,0.28825068
460,0.3346287,0.287247
461,0.3040855,0.28376144
462,0.30817944,0.28988254
463,0.2918443,0.2843914
464,0.049501233,0.035431053
465,0.11489805,0.07770862
466,0.13335864,0.0907229
467,0.10908693,0.10074887
468,0.23905478,0.19064178
469,0.2734857,0.2096423
470,0.24601398,0.19574498
471,0.21598251,0.18124688
472,0.25336483,0.23060484
473,0.28052744,0.28476068
474,0.27332896,0.26984534
475,0.24622524,0.23993729
476,0.27839383,0.2695696
477,0.30773988,0.28605092
478,0.32362667,0.27603963
479,0.3181653,0.28824416
480,0.18406053,0.1675293
481,0.3169716,0.30485246
482,0.32830873,0.3056089
483,0.31689474,0.26951966
484,0.38148692,0.30821496
485,0.36748672,0.30286565
486,0.33091998,0.30262554
487,0.38383174,0.3141714
488,0.38253704,0.3041505
489,0.38089928,0.3034307
490,0.27028853,0.25896424
491,0.3081811,0.29818115
492,0.30716184,0.29385123
493,0.27207989,0.29105482
494,0.259322,0.27682045
495,0.2798547,0.2888864
496,0.031062014,0.05813728
497,0.22785509,0.23637705
498,0.29269758,0.28389138
499,0.35114554,0.2999569
500,0.3509215,0.2937422
501,0.36463726,0.29385507
502,0.36139107,0.29215303
503,0.34676927,0.30382398
504,0.3547968,0.30421552
505,0.37492523,0.30238387
506,0.34205827,0.27606332
507,0.32574403,0.28800222
508,0.33667544,0.30321646
509,0.31575274,0.2939135
510,0.29071736,0.28300998
511,0.25356638,0.27325794
512,0.057812784,0.1516708
513,0.027263572,0.092606395
514,0.1574609,0.17716588
515,0.15684953,0.13060038
516,0.15658504,0.13658012
517,0.35700792,0.2881451
518,0.36834863,0.30093977
519,0.34987995,0.30326927
520,0.34290862,0.30567592
521,0.3464326,0.29815325
522,0.33021396,0.29283062
523,0.33968052,0.29573455
524,0.3466011,0.29382893
525,0.31752053,0.2975042
526,0.29335102,0.285547
527,0.27187723,0.27855775
528,0.014291683,0.11706276
529,0.14308298,0.15278472
530,0.16549832,0.16030222
531,0.14925337,0.13106127
532,0.12456693,0.11235525
533,0.34190065,0.30030325
534,0.35713783,0.3042124
535,0.3306191,0.28522384
536,0.29611948,0.2674527
537,0.33723608,0.29964152
538,0.36882645,0.3110671
539,0.35158724,0.30436376
540,0.33349523,0.2874174
541,0.3372263,0.298332
542,0.3147483,0.29182968
543,0.28823864,0.2844995
544,0.12409399,0.1688251
545,0.022730429,0.052123297
546,0.30050194,0.24837147
547,0.28639328,0.24193524
548,0.33715022,0.2810699
549,0.3508322,0.29645717
550,0.33533546,0.3040965
551,0.2750404,0.24997173
552,0.2500081,0.22107701
553,0.34562626,0.29931453
554,0.39896578,0.321438
555,0.37405634,0.30942565
556,0.35828787,0.30298927
557,0.35907176,0.28857747
558,0.3352728,0.276776
559,0.2994252,0.266245
560,0.09549995,0.06616962
561,0.009452174,0.034799498
562,0.027413474,0.053688202
563,0.05166539,0.043204267
564,0.28634003,0.22929786
565,0.3391191,0.2627143
566,0.34106615,0.2972316
567,0.2944734,0.27218306
568,0.2965382,0.25325844
569,0.37878594,0.3053018
570,0.4072506,0.32288474
571,0.3882949,0.3143546
572,0.38552517,0.31400323
573,0.35748982,0.29902497
574,0.31164646,0.26450393
575,0.34095874,0.2917172
576,-0.05837008,0.038574178
577,-0.09092456,0.039502148
578,-0.07185175,0.057601567
579,0.169121,0.1494582
580,0.311737,0.22862728
581,0.32983214,0.2949215
582,0.3460445,0.28875402
583,0.30600515,0.27626768
584,0.25439778,0.24107121
585,0.35582554,0.29627135
586,0.3727768,0.30556837
587,0.36944824,0.30724743
588,0.31458095,0.27328888
589,0.305594,0.28037032
590,0.3321459,0.28883138
591,0.35374463,0.30237535
592,0.0041940203,0.035716217
593,0.028721342,0.06274377
594,0.06604205,0.08461
595,0.26054388,0.22735034
596,0.3122937,0.28943458
597,0.29940706,0.29166698
598,0.2801801,0.26765302
599,0.29067877,0.23907284
600,0.2741831,0.23771833
601,0.2944311,0.24517845
602,0.30514878,0.23831694
603,0.26749715,0.23396261
604,0.23100929,0.20929502
605,0.26162085,0.2403696
606,0.32296628,0.2862114
607,0.29565933,0.28563708
608,-0.0041586244,0.03724174
609,-0.055658482,0.03801887
610,0.05334281,0.09033026
611,0.20600863,0.17189403
612,0.25839007,0.268164
613,0.29758576,0.28755322
614,0.30993274,0.29855326
615,0.26497352,0.2632799
616,0.22364414,0.22335722
617,0.2639247,0.2279105
618,0.30307347,0.25248462
619,0.26169422,0.23486821
620,0.23789597,0.21929659
621,0.22446503,0.21366291
622,0.31803194,0.2746366
623,0.34732503,0.29148468
624,-0.020355422,0.06683524
625,-0.015803121,0.042988773
626,-0.02502352,0.04856145
627,0.21167944,0.1669987
628,0.28412813,0.26483724
629,0.26679572,0.24515675
630,0.3010722,0.29958454
631,0.30376375,0.28862253
632,0.30004856,0.29241544
633,0.3218739,0.28125092
634,0.35902053,0.2794253
635,0.36578098,0.28769353
636,0.37137815,0.29811195
637,0.32029197,0.28670025
638,0.34552306,0.3008401
639,0.3377421,0.31113222
640,0.06292706,0.12390041
641,-0.022315813,0.051678326
642,-0.02856844,0.045476828
643,0.18789123,0.17815359
644,0.23982534,0.2564365
645,0.31385505,0.29252735
646,0.3046969,0.28542885
647,0.30853772,0.27684054
648,0.27072135,0.25556996
649,0.2659977,0.25254902
650,0.2880342,0.26307243
651,0.3551752,0.29697332
652,0.32104734,0.2951379
653,0.2871879,0.26855782
654,0.33647814,0.3066413
655,0.32140878,0.2992047
656,0.26479065,0.27528632
657,0.0124688605,0.06463182
658,0.079244785,0.086710826
659,0.23332617,0.20138822
660,0.27543357,0.23029228
661,0.30306274,0.26038903
662,0.30858377,0.26081777
663,0.34411657,0.27904773
664,0.31396377,0.26604035
665,0.32028103,0.28519905
666,0.30120763,0.2610636
667,0.32178795,0.2886921
668,0.34417087,0.29589882
669,0.33140793,0.282083
670,0.31955916,0.28480437
671,0.32283452,0.2863463
672,0.27154595,0.2814277
673,0.046666373,0.08970834
674,0.20621435,0.18300249
675,0.2760343,0.20760016
676,0.3002724,0.2520536
677,0.27651498,0.2485625
678,0.33487904,0.28321025
679,0.3040152,0.27475193
680,0.31167653,0.28106257
681,0.25901732,0.24774478
682,0.3017627,0.27781197
683,0.31012732,0.28996098
684,0.29457793,0.28202936
685,0.32337937,0.28565118
686,0.3183462,0.28678587
687,0.29631105,0.28545633
688,0.025869315,0.083872214
689,0.009501803,0.050716873
690,0.1651138,0.19414507
691,0.23683672,0.24386664
692,0.22624293,0.23419882
693,0.26545435,0.2559345
694,0.30054402,0.26485988
695,0.31517878,0.25934765
696,0.32164544,0.28278592
697,0.27878,0.26668844
698,0.2834646,0.28905
699,0.30343083,0.29939276
700,0.3184772,0.30200878
701,0.31092983,0.28545395
702,0.33267298,0.28844163
703,0.30044767,0.2792901
704,0.011628181,0.040036526
705,0.08488418,0.08663289
706,0.11687114,0.100267306
707,0.11334257,0.09590082
708,0.25599313,0.2075073
709,0.28591973,0.23863725
710,0.23021021,0.2196234
711,0.22752836,0.19490914
712,0.30365303,0.23785777
713,0.30874538,0.27377126
714,0.27043217,0.26417127
715,0.22994831,0.23952217
716,0.24777164,0.27138168
717,0.28252587,0.287718
718,0.3202899,0.29065433
719,0.33260643,0.29278138
